reviewId,reviewText,reviewDate,rating
20250814-00001,Coupon not working,2025-08-14,3
20250814-00002,Map pin wrong,2025-08-14,3
20250814-00003,Driver took wrong route,2025-08-14,2
20250814-00004,Discount not applied,2025-08-14,2
20250814-00005,Need 24x7 Instamart,2025-08-14,5
20250814-00006,Coupon not working,2025-08-14,3
20250814-00007,Where is 10 min delivery?,2025-08-14,4
20250814-00008,Force closes on checkout,2025-08-14,4
20250814-00009,Delivery stuck on the map,2025-08-14,3
20250814-00010,Money not refunded yet,2025-08-14,2
20250814-00011,Rider was rude,2025-08-14,3
20250814-00012,Discount not applied,2025-08-14,4
20250814-00013,Driver took wrong route,2025-08-14,4
20250814-00014,Discount not applied,2025-08-14,3
20250814-00015,Coupon not working,2025-08-14,3
20250814-00016,Refund taking too long,2025-08-14,3
20250814-00017,Food smelled bad,2025-08-14,3
20250814-00018,Night delivery please,2025-08-14,3
20250814-00019,Offer didn't work,2025-08-14,2
20250814-00020,Location inaccurate,2025-08-14,3
20250814-00021,Promo code failed,2025-08-14,2
20250814-00022,Money not refunded yet,2025-08-14,3
20250814-00023,Please keep Instamart open all night,2025-08-14,2
20250814-00024,Map pin wrong,2025-08-14,3
20250814-00025,Reached very late,2025-08-14,2
20250814-00026,Rotten salad,2025-08-14,2
20250814-00027,Money not refunded yet,2025-08-14,2
20250814-00028,Order was late by 40 mins,2025-08-14,3
20250814-00029,App keeps crashing,2025-08-14,3
20250814-00030,Refund taking too long,2025-08-14,3
20250814-00031,Please keep Instamart open all night,2025-08-14,4
20250814-00032,GPS kept jumping,2025-08-14,2
20250814-00033,Where is 10 min delivery?,2025-08-14,3
20250814-00034,Map not updating,2025-08-14,4
20250814-00035,Map pin wrong,2025-08-14,3
20250814-00036,Burger arrived cold and soggy,2025-08-14,3
20250814-00037,Refund taking too long,2025-08-14,4
20250814-00038,Food smelled bad,2025-08-14,1
20250814-00039,GPS kept jumping,2025-08-14,3
20250814-00040,GPS kept jumping,2025-08-14,4
20250814-00041,Cold pizza,2025-08-14,2
20250814-00042,Refund pending for a week,2025-08-14,2
20250814-00043,Rider no show,2025-08-14,4
20250814-00044,Refund taking too long,2025-08-14,2
20250814-00045,GPS kept jumping,2025-08-14,3
20250814-00046,Need 24x7 Instamart,2025-08-14,4
20250814-00047,Cold pizza,2025-08-14,4
20250814-00048,Delivery stuck on the map,2025-08-14,3
20250814-00049,Misbehaved at the door,2025-08-14,3
20250814-00050,Offer didn't work,2025-08-14,3
20250814-00051,Force closes on checkout,2025-08-14,3
20250814-00052,Night delivery please,2025-08-14,1
20250814-00053,Food smelled bad,2025-08-14,3
20250814-00054,Coupon not working,2025-08-14,4
20250814-00055,Where is 10 min delivery?,2025-08-14,5
20250814-00056,Where is 10 min delivery?,2025-08-14,2
20250814-00057,App keeps crashing,2025-08-14,1
20250814-00058,Burger arrived cold and soggy,2025-08-14,1
20250814-00059,Money not refunded yet,2025-08-14,2
20250814-00060,Promo code failed,2025-08-14,2
20250814-00061,Coupon not working,2025-08-14,3
20250814-00062,Misbehaved at the door,2025-08-14,2
20250814-00063,GPS kept jumping,2025-08-14,3
20250814-00064,Driver took wrong route,2025-08-14,3
20250814-00065,Abusive behaviour,2025-08-14,3
20250814-00066,Money not refunded yet,2025-08-14,3
20250814-00067,Rotten salad,2025-08-14,1
20250814-00068,Coupon not working,2025-08-14,5
20250814-00069,Location inaccurate,2025-08-14,3
20250814-00070,Order was late by 40 mins,2025-08-14,4
20250814-00071,Discount not applied,2025-08-14,4
20250814-00072,Rider no show,2025-08-14,2
20250814-00073,Very impolite on call,2025-08-14,2
20250814-00074,Delivery stuck on the map,2025-08-14,3
20250814-00075,Refund pending for a week,2025-08-14,2
20250814-00076,App keeps crashing,2025-08-14,2
20250814-00077,Map not updating,2025-08-14,3
20250814-00078,Money not refunded yet,2025-08-14,5
20250814-00079,Instant bolt delivery was great,2025-08-14,4
20250814-00080,Abusive behaviour,2025-08-14,5
20250814-00081,Refund pending for a week,2025-08-14,2
20250814-00082,Delivery stuck on the map,2025-08-14,1
20250814-00083,Rider no show,2025-08-14,3
20250814-00084,Rider no show,2025-08-14,4
20250814-00085,Offer didn't work,2025-08-14,3
20250814-00086,Order was late by 40 mins,2025-08-14,3
20250814-00087,Where is 10 min delivery?,2025-08-14,3
20250814-00088,Refund pending for a week,2025-08-14,2
20250814-00089,Map not updating,2025-08-14,4
20250814-00090,Stale paratha,2025-08-14,3
20250814-00091,App hangs on payment,2025-08-14,4
20250814-00092,Delivery stuck on the map,2025-08-14,4
20250814-00093,Rotten salad,2025-08-14,4
20250814-00094,Driver took wrong route,2025-08-14,3
20250814-00095,Night delivery please,2025-08-14,2
20250814-00096,Rider no show,2025-08-14,3
20250814-00097,Instant bolt delivery was great,2025-08-14,2
20250814-00098,GPS kept jumping,2025-08-14,1
20250814-00099,Where is 10 min delivery?,2025-08-14,3
20250814-00100,Misbehaved at the door,2025-08-14,3
20250814-00101,App keeps crashing,2025-08-14,1
20250814-00102,Rider no show,2025-08-14,4
20250814-00103,Map pin wrong,2025-08-14,4
20250814-00104,Refund pending for a week,2025-08-14,2
20250814-00105,App hangs on payment,2025-08-14,3
20250814-00106,Driver took wrong route,2025-08-14,2
20250814-00107,Refund pending for a week,2025-08-14,2
20250814-00108,Reached very late,2025-08-14,2
20250814-00109,Need 24x7 Instamart,2025-08-14,3
20250814-00110,Refund taking too long,2025-08-14,2
20250814-00111,Stale paratha,2025-08-14,3
20250814-00112,Reached very late,2025-08-14,3
20250814-00113,Offer didn't work,2025-08-14,3
20250814-00114,Refund pending for a week,2025-08-14,1
20250814-00115,Discount not applied,2025-08-14,2
20250814-00116,Promo code failed,2025-08-14,2
20250814-00117,Reached very late,2025-08-14,3
20250814-00118,Very impolite on call,2025-08-14,2
20250814-00119,Driver took wrong route,2025-08-14,2
20250814-00120,Promo code failed,2025-08-14,3
20250814-00121,App hangs on payment,2025-08-14,1
20250814-00122,Very impolite on call,2025-08-14,3
20250814-00123,Promo code failed,2025-08-14,3
20250814-00124,Map not updating,2025-08-14,3
20250814-00125,Where is 10 min delivery?,2025-08-14,3
20250814-00126,Refund taking too long,2025-08-14,3
20250814-00127,Refund pending for a week,2025-08-14,2
20250814-00128,App keeps crashing,2025-08-14,1
20250814-00129,Map not updating,2025-08-14,4
20250814-00130,Rider no show,2025-08-14,3
20250814-00131,Discount not applied,2025-08-14,5
20250814-00132,Refund pending for a week,2025-08-14,2
20250814-00133,Map not updating,2025-08-14,3
20250814-00134,Very impolite on call,2025-08-14,3
20250814-00135,Offer didn't work,2025-08-14,3
20250814-00136,Discount not applied,2025-08-14,5
20250814-00137,Promo code failed,2025-08-14,5
20250814-00138,Misbehaved at the door,2025-08-14,1
20250814-00139,Delivery stuck on the map,2025-08-14,2
20250814-00140,Reached very late,2025-08-14,3
20250814-00141,Instant bolt delivery was great,2025-08-14,4
20250814-00142,Reached very late,2025-08-14,4
20250814-00143,Force closes on checkout,2025-08-14,4
20250814-00144,GPS kept jumping,2025-08-14,2
20250814-00145,Rider was rude,2025-08-14,2
20250814-00146,Burger arrived cold and soggy,2025-08-14,2
20250814-00147,Rider was rude,2025-08-14,2
20250814-00148,Force closes on checkout,2025-08-14,1
20250814-00149,Driver took wrong route,2025-08-14,3
20250814-00150,Burger arrived cold and soggy,2025-08-14,3
20250814-00151,Rider no show,2025-08-14,2
20250814-00152,Refund pending for a week,2025-08-14,3
20250814-00153,Delivery stuck on the map,2025-08-14,4
20250814-00154,Rider no show,2025-08-14,3
20250814-00155,Location inaccurate,2025-08-14,3
20250814-00156,Very impolite on call,2025-08-14,2
20250814-00157,Money not refunded yet,2025-08-14,1
20250814-00158,Delivery stuck on the map,2025-08-14,2
20250814-00159,Offer didn't work,2025-08-14,2
20250814-00160,Refund pending for a week,2025-08-14,4
20250814-00161,Delivery stuck on the map,2025-08-14,2
20250814-00162,Rotten salad,2025-08-14,1
20250814-00163,Very impolite on call,2025-08-14,3
20250814-00164,Night delivery please,2025-08-14,2
20250814-00165,App hangs on payment,2025-08-14,2
20250814-00166,Driver took wrong route,2025-08-14,2
20250814-00167,Map pin wrong,2025-08-14,1
20250814-00168,Refund taking too long,2025-08-14,3
20250814-00169,Rider no show,2025-08-14,3
20250814-00170,Night delivery please,2025-08-14,2
20250814-00171,Reached very late,2025-08-14,2
20250814-00172,Refund pending for a week,2025-08-14,4
20250814-00173,Stale paratha,2025-08-14,3
20250814-00174,App hangs on payment,2025-08-14,3
20250814-00175,Delivery stuck on the map,2025-08-14,2
20250814-00176,Promo code failed,2025-08-14,1
20250814-00177,App hangs on payment,2025-08-14,3
20250814-00178,Discount not applied,2025-08-14,2
20250814-00179,App hangs on payment,2025-08-14,2
20250814-00180,Rotten salad,2025-08-14,3
20250814-00181,Driver took wrong route,2025-08-14,2
20250814-00182,Order was late by 40 mins,2025-08-14,3
20250814-00183,Stale paratha,2025-08-14,4
20250814-00184,Offer didn't work,2025-08-14,3
20250814-00185,Promo code failed,2025-08-14,1
20250814-00186,Rider was rude,2025-08-14,4
20250814-00187,Food smelled bad,2025-08-14,4
20250814-00188,Rider was rude,2025-08-14,4
20250814-00189,Location inaccurate,2025-08-14,3
